Evaluation Data,,,,,,,,
Evaluation Index,Label 1,Label 2,Label 3,Label 4,Label 5,Label 6,Label 7,Response 1
5409,5,5,1,7,7,7,1,1722.678345
4849,4,5,6,8,7,7,1,1722.792725
5175,5,8,1,1,3,5,2,1724.366455
3460,3,2,4,1,3,5,2,1724.371216
8101,7,6,3,2,3,5,2,1724.424072
820,1,2,3,2,3,5,2,1724.424438
6540,6,2,3,2,3,5,2,1724.424438
1381,2,6,4,2,3,5,2,1724.425659
4461,4,6,2,3,3,5,2,1724.481445
4705,4,5,5,1,2,7,8,1724.481934
2780,3,2,8,1,2,7,8,1724.487671
9466,8,3,6,3,3,5,2,1724.487915
4145,4,5,7,2,2,7,8,1724.530518
701,1,6,8,2,2,7,8,1724.532715
3537,3,5,1,4,3,5,2,1724.543335
3096,3,1,1,4,3,5,2,1724.543701
457,1,5,6,4,3,5,2,1724.551147
5146,5,3,5,3,2,7,8,1724.575073
8786,8,3,6,3,2,7,8,1724.576782
4991,4,8,7,3,2,7,8,1724.578491
2066,2,3,7,3,2,7,8,1724.578857
2172,2,2,2,5,3,5,2,1724.613037
4747,4,7,5,5,3,5,2,1724.61731
7071,6,8,3,4,2,7,8,1724.623047
5462,5,4,8,5,3,5,2,1724.624146
3067,3,7,5,5,2,7,8,1724.682007
1142,1,4,8,5,2,7,8,1724.688599
4538,4,3,6,6,3,5,2,1724.693604
4068,4,2,1,6,2,7,8,1724.736572
2703,3,8,2,6,2,7,8,1724.737183
7708,7,2,4,6,2,7,8,1724.740479
2459,2,7,6,7,3,5,2,1724.774048
1779,2,7,3,7,2,7,8,1724.803833
3704,3,1,7,7,2,7,8,1724.811401
7464,6,1,2,8,3,5,2,1724.855835
5539,5,7,4,8,3,5,2,1724.858521
6749,6,6,8,8,3,5,2,1724.867554
64,1,1,4,8,2,7,8,1724.876587
8700,7,2,2,1,8,8,3,1725.511963
615,1,8,2,2,8,8,3,1725.570068
5620,5,2,4,2,8,8,3,1725.572876
3695,3,8,7,2,8,8,3,1725.576782
9701,8,6,8,2,8,8,3,1725.578857
1616,2,1,8,3,8,8,3,1725.643311
4332,4,2,2,4,8,8,3,1725.705322
4696,4,1,6,4,8,8,3,1725.710449
6257,6,5,7,4,8,8,3,1725.712036
5697,5,5,1,5,8,8,3,1725.781738
2617,3,5,6,5,8,8,3,1725.788208
7622,7,4,8,5,8,8,3,1725.791992
328,1,1,4,6,8,8,3,1725.871582
3618,3,3,1,7,8,8,3,1725.964355
1329,2,5,2,7,8,8,3,1725.96521
8623,7,8,4,7,8,8,3,1725.967407
6698,6,3,6,7,8,8,3,1725.970947
3254,3,4,7,7,8,8,3,1725.972778
535,1,8,5,1,5,6,2,1725.981201
6905,6,5,6,1,5,6,2,1725.983276
976,1,1,4,2,5,6,2,1726.03772
5695,5,8,6,2,5,6,2,1726.040283
7256,6,1,7,2,5,6,2,1726.042603
2694,3,4,2,8,8,8,3,1726.07373
4619,4,7,6,8,8,8,3,1726.079224
9831,8,8,2,3,5,6,2,1726.096069
8466,7,3,3,3,5,6,2,1726.098145
3252,3,2,2,4,5,6,2,1726.16394
1327,2,8,4,4,5,6,2,1726.166016
2537,3,5,8,4,5,6,2,1726.174072
4617,4,5,1,5,5,6,2,1726.235352
7542,7,4,1,5,5,6,2,1726.235352
612,1,2,1,5,5,6,2,1726.235596
2515,3,7,4,1,3,6,5,1726.343872
3880,4,1,4,1,3,6,5,1726.344238
5090,5,3,7,2,3,6,5,1726.400635
5254,5,4,5,7,5,6,2,1726.408325
5441,5,5,7,3,3,6,5,1726.455566
4539,4,7,1,8,5,6,2,1726.499023
249,1,5,2,8,5,6,2,1726.500488
9544,8,1,5,8,5,6,2,1726.505005
5727,5,8,2,4,3,6,5,1726.505859
2802,3,3,2,4,3,6,5,1726.506592
1437,2,6,3,4,3,6,5,1726.50769
6442,6,3,5,5,3,6,5,1726.574829
4517,4,6,8,5,3,6,5,1726.581177
5518,5,4,4,6,3,6,5,1726.642334
5650,5,3,5,1,2,6,6,1726.67981
1205,1,6,8,1,2,6,6,1726.685547
7729,7,5,5,7,3,6,5,1726.71936
9310,8,4,5,1,1,4,2,1726.724365
645,1,6,3,2,2,6,6,1726.724854
9809,8,5,8,7,3,6,5,1726.726074
8750,7,4,6,1,1,4,2,1726.726318
9940,8,2,4,2,2,6,6,1726.726563
2570,3,3,7,2,2,6,6,1726.731934
2226,2,3,2,2,1,4,2,1726.771851
301,1,6,4,2,1,4,2,1726.774536
8016,7,1,3,3,2,6,6,1726.776855
665,1,5,8,2,1,4,2,1726.782715
1646,2,4,8,3,2,6,6,1726.786133
6519,6,8,2,8,3,6,5,1726.796875
3439,3,8,4,8,3,6,5,1726.799927
8444,7,2,7,8,3,6,5,1726.806152
359,1,8,8,8,3,6,5,1726.808716
8386,7,3,5,3,1,4,2,1726.831787
6671,6,8,6,3,1,4,2,1726.833252
9577,8,5,4,4,2,6,6,1726.833618
5306,5,3,7,3,1,4,2,1726.835938
7652,7,2,6,4,2,6,6,1726.83728
6287,6,8,8,4,2,6,6,1726.841553
1302,2,4,2,4,1,4,2,1726.886353
4572,4,2,1,5,2,6,6,1726.889526
8862,8,4,2,5,2,6,6,1726.890503
2647,3,8,3,5,2,6,6,1726.891479
5937,5,5,3,5,2,6,6,1726.891968
6307,6,7,6,4,1,4,2,1726.892822
8653,7,6,5,5,2,6,6,1726.89502
4382,4,4,8,4,1,4,2,1726.897949
2667,3,7,2,5,1,4,2,1726.949707
7672,7,1,4,5,1,4,2,1726.953125
2283,2,7,3,6,2,6,6,1726.956299
568,1,1,3,6,2,6,6,1726.956787
2933,3,6,8,6,2,6,6,1726.966553
7308,6,2,1,6,1,4,2,1727.017456
4228,4,2,5,6,1,4,2,1727.023682
1218,1,3,1,7,2,6,6,1727.02417
3648,3,1,1,7,2,6,6,1727.02417
6384,6,1,2,7,1,4,2,1727.09314
5593,5,5,4,7,1,4,2,1727.096069
3304,3,1,4,7,1,4,2,1727.096191
1569,2,5,2,8,2,6,6,1727.101685
8309,7,6,7,7,1,4,2,1727.102295
7749,7,6,1,8,1,4,2,1727.172241
1935,2,8,1,1,5,8,8,1729.25293
4575,4,8,2,1,5,8,8,1729.254028
2650,3,3,4,1,5,8,8,1729.256958
1285,2,6,5,1,5,8,8,1729.258179
3860,4,2,8,1,5,8,8,1729.263428
8865,8,5,1,2,5,8,8,1729.302246
207,1,8,1,4,5,8,8,1729.411987
6577,6,5,5,4,5,8,8,1729.417603
5862,5,4,1,5,5,8,8,1729.474731
1572,2,2,2,5,5,8,8,1729.476074
5653,5,6,4,5,5,8,8,1729.478394
9943,8,8,5,6,5,8,8,1729.547729
1858,2,3,5,6,5,8,8,1729.548218
648,1,1,1,7,5,8,8,1729.617798
8579,7,7,7,7,5,8,8,1729.626709
6499,6,7,4,8,5,8,8,1729.703857
7864,7,1,5,8,5,8,8,1729.705566
5730,5,3,3,1,6,8,7,1730.110474
725,1,6,8,1,6,8,7,1730.117798
8656,7,1,6,3,6,8,7,1730.223022
6731,6,7,8,3,6,8,7,1730.226563
2727,3,8,1,4,6,8,7,1730.277222
7732,7,2,4,4,6,8,7,1730.281372
8446,7,4,5,4,6,8,7,1730.282715
3442,3,3,4,5,6,8,7,1730.348389
6654,6,4,2,7,6,8,7,1730.500366
4729,4,5,4,7,6,8,7,1730.50293
5289,5,5,3,8,6,8,7,1730.591675
3364,3,2,5,8,6,8,7,1730.594727
9734,8,4,7,8,6,8,7,1730.598389
5444,5,2,8,8,6,8,7,1730.60083
1955,2,7,6,1,4,6,4,1730.837402
7311,6,8,2,3,4,6,4,1730.942993
4231,4,8,4,3,4,6,4,1730.945801
8521,7,5,5,3,4,6,4,1730.947876
2306,2,3,6,3,4,6,4,1730.949707
7752,7,1,2,4,4,6,4,1731.006348
877,1,6,5,4,4,6,4,1731.010498
5596,5,2,5,4,4,6,4,1731.01062
2592,3,1,1,5,4,6,4,1731.072998
667,1,7,4,5,4,6,4,1731.076538
8962,8,3,6,5,4,6,4,1731.080322
3033,3,5,1,6,4,6,4,1731.146606
1228,1,2,4,6,4,6,4,1731.150757
9313,8,5,6,6,4,6,4,1731.154175
304,1,1,5,7,4,6,4,1731.233276
5309,5,6,8,7,4,6,4,1731.239746
4750,4,4,6,1,6,7,4,1731.276367
4594,4,3,4,8,4,6,4,1731.320313
5751,5,8,1,2,6,7,4,1731.325684
9599,8,8,7,8,4,6,4,1731.325928
6674,6,3,7,8,4,6,4,1731.326172
3540,3,2,2,2,6,7,4,1731.327515
7676,7,2,8,2,6,7,4,1731.336426
9391,8,8,5,3,6,7,4,1731.391724
5387,5,7,7,4,6,7,4,1731.462036
1747,2,7,4,5,6,7,4,1731.529297
9028,8,2,4,5,6,7,4,1731.529663
2462,2,4,7,5,6,7,4,1731.53479
8313,7,5,3,6,6,7,4,1731.607666
6388,6,2,5,6,6,7,4,1731.61084
8754,8,3,2,7,6,7,4,1731.694336
1384,2,1,5,7,6,7,4,1731.698608
2384,2,1,8,7,6,7,4,1731.704834
3099,3,7,2,8,6,7,4,1731.791626
9469,8,6,4,8,6,7,4,1731.794312
3780,4,2,1,1,1,6,7,1731.921387
8785,8,5,4,1,1,6,7,1731.925049
700,1,2,6,1,1,6,7,1731.928589
1701,2,6,1,2,1,6,7,1731.966431
2415,2,8,2,2,1,6,7,1731.967163
2065,2,5,5,2,1,6,7,1731.972168
9786,8,3,2,3,1,6,7,1732.016235
2856,3,1,2,3,1,6,7,1732.016479
4781,4,6,6,3,1,6,7,1732.022583
5782,5,4,4,4,1,6,7,1732.071045
3857,4,5,7,4,1,6,7,1732.076782
5222,5,4,6,5,1,6,7,1732.130493
1778,2,3,8,5,1,6,7,1732.135132
6783,6,8,3,6,1,6,7,1732.184814
2779,3,7,6,7,1,6,7,1732.255371
8344,7,1,3,8,1,6,7,1732.320801
4144,4,1,4,8,1,6,7,1732.322388
7176,6,1,2,2,2,4,1,1732.412842
9465,8,5,3,2,2,4,1,1732.41394
3095,3,8,8,2,2,4,1,1732.423218
5461,5,6,5,3,2,4,1,1732.475342
2171,2,7,6,3,2,4,1,1732.477173
6461,6,6,8,3,2,4,1,1732.481812
3536,3,1,8,3,2,4,1,1732.481934
4746,4,3,2,4,2,4,1,1732.533325
4537,4,5,3,4,2,4,1,1732.534546
4096,4,1,4,4,2,4,1,1732.536377
5097,5,5,2,5,2,4,1,1732.600342
3172,3,2,4,5,2,4,1,1732.603638
9178,8,3,6,5,2,4,1,1732.607178
2458,2,3,3,6,2,4,1,1732.674683
4173,4,6,3,7,2,4,1,1732.753418
6098,5,3,7,7,2,4,1,1732.761475
2094,2,4,3,8,2,4,1,1732.839844
5824,5,1,4,8,2,4,1,1732.841431
169,1,5,5,8,2,4,1,1732.843262
6539,6,7,7,8,2,4,1,1732.847534
5174,5,4,8,8,2,4,1,1732.850464
9256,8,1,5,2,4,5,1,1734.359131
3251,3,7,6,2,4,5,1,1734.360596
6331,6,7,4,3,4,5,1,1734.418579
3330,3,3,1,1,7,7,2,1734.526367
9700,8,2,5,1,7,7,2,1734.530884
6410,6,3,6,1,7,7,2,1734.532349
4725,4,6,1,1,1,5,5,1734.539551
3360,3,1,2,1,1,5,5,1734.541138
9730,8,3,3,1,1,5,5,1734.542358
5253,5,6,3,5,4,5,1,1734.555542
8178,7,3,3,5,4,5,1,1734.555786
1612,2,2,4,5,4,5,1,1734.557373
6256,6,1,4,2,7,7,2,1734.588989
1281,2,5,2,2,1,5,5,1734.589355
7651,7,7,4,2,1,5,5,1734.591797
1645,2,6,6,2,1,5,5,1734.595703
9543,8,8,2,6,4,5,1,1734.63208
6968,6,1,6,6,4,5,1,1734.639282
8333,7,6,8,6,4,5,1,1734.643921
6286,6,4,5,3,1,5,5,1734.64563
4331,4,7,6,3,7,7,2,1734.65625
8652,7,2,2,4,1,5,5,1734.696533
6727,6,8,4,4,1,5,5,1734.698853
2282,2,3,7,4,1,5,5,1734.705322
4571,4,7,8,4,1,5,5,1734.707642
4329,4,5,1,7,4,5,1,1734.717041
534,1,4,2,7,4,5,1,1734.718384
327,1,8,1,4,7,7,2,1734.719849
9334,8,4,4,7,4,5,1,1734.721191
8412,7,2,3,4,7,7,2,1734.722778
248,1,1,7,7,4,5,1,1734.727295
3647,3,8,6,5,1,5,5,1734.762207
9653,8,6,7,5,1,5,5,1734.764771
8622,7,4,1,5,7,7,2,1734.797729
6697,6,5,3,5,7,7,2,1734.799927
8619,7,7,2,8,4,5,1,1734.812256
4075,4,7,6,1,2,5,4,1734.821777
3515,3,7,7,1,2,5,4,1734.823853
2249,2,5,8,8,4,5,1,1734.824219
5076,5,2,1,2,2,5,4,1734.865967
2693,3,6,6,6,7,7,2,1734.889893
1204,1,2,6,7,1,5,5,1734.89624
8729,7,5,8,7,1,5,5,1734.901245
6231,5,8,2,3,2,5,4,1734.921143
6441,6,5,3,3,2,5,4,1734.922974
7441,6,5,5,3,2,5,4,1734.92627
4516,4,2,5,3,2,5,4,1734.926392
9521,8,5,8,3,2,5,4,1734.932495
5649,5,5,3,8,1,5,5,1734.966064
9289,8,5,3,8,1,5,5,1734.966064
2359,2,8,4,8,1,5,5,1734.967407
7364,6,2,7,8,1,5,5,1734.973999
644,1,2,8,8,1,5,5,1734.976685
7596,7,2,1,4,2,5,4,1734.979248
7334,6,4,8,7,7,7,2,1734.989136
71,1,8,8,4,2,5,4,1734.991333
512,1,1,8,4,2,5,4,1734.991699
5517,5,6,1,5,2,5,4,1735.042236
2437,2,6,5,5,2,5,4,1735.04834
8597,7,6,6,5,2,5,4,1735.050293
5153,5,5,7,5,2,5,4,1735.052612
3694,3,4,5,8,7,7,2,1735.088989
3438,3,4,1,6,2,5,4,1735.11084
6804,6,2,1,7,2,5,4,1735.185181
434,1,3,6,7,2,5,4,1735.193237
6154,5,3,6,7,2,5,4,1735.193237
2514,3,3,1,8,2,5,4,1735.266235
1149,1,6,3,8,2,5,4,1735.268799
7519,7,8,5,8,2,5,4,1735.271851
4439,4,8,6,8,2,5,4,1735.273926
2935,3,8,4,1,4,7,7,1738.914063
6730,6,3,5,1,4,7,7,1738.916138
1010,1,3,6,1,4,7,7,1738.917725
9501,8,6,3,2,4,7,7,1738.962646
8291,7,7,6,3,4,7,7,1739.02063
206,1,4,8,3,4,7,7,1739.025024
9525,8,6,2,1,7,8,6,1739.065674
2595,3,7,1,2,7,8,6,1739.119263
8601,7,5,3,2,7,8,6,1739.121582
9942,8,4,3,5,4,7,7,1739.136475
2362,2,3,4,5,4,7,7,1739.138062
2572,3,2,5,5,4,7,7,1739.139648
2305,2,5,4,1,3,5,3,1739.140869
9025,8,5,5,1,3,5,3,1739.142334
7310,6,4,6,1,3,5,3,1739.144165
647,1,8,8,5,4,7,7,1739.145508
3572,3,2,8,5,4,7,7,1739.14563
7236,6,2,1,3,7,8,6,1739.179199
516,1,2,2,3,7,8,6,1739.180176
5521,5,5,4,3,7,8,6,1739.182373
1231,1,8,5,3,7,8,6,1739.18335
9161,8,5,8,3,7,8,6,1739.188843
940,1,2,5,2,3,5,3,1739.196411
4013,4,6,8,6,4,7,7,1739.213867
3306,3,3,2,3,3,5,3,1739.249756
5671,5,8,3,3,3,5,3,1739.250366
3596,3,2,7,4,7,8,6,1739.252197
4306,4,3,4,3,3,5,3,1739.252563
8311,7,8,5,3,3,5,3,1739.25354
9602,8,3,8,4,7,8,6,1739.25415
6386,6,3,7,3,3,5,3,1739.257935
2591,3,8,8,3,3,5,3,1739.26001
5021,5,6,8,3,3,5,3,1739.260254
1284,2,2,3,7,4,7,7,1739.279053
7654,7,4,4,7,4,7,7,1739.280396
4597,4,6,5,5,7,8,6,1739.32019
569,1,5,6,8,4,7,7,1739.365723
6289,6,5,6,8,4,7,7,1739.365723
7947,7,7,1,5,3,5,3,1739.377075
303,1,8,2,5,3,5,3,1739.378296
8238,7,4,2,6,7,8,6,1739.39502
6158,5,4,6,6,7,8,6,1739.400635
8388,7,2,1,6,3,5,3,1739.450317
3943,4,8,3,6,3,5,3,1739.452515
3228,3,2,3,6,3,5,3,1739.453125
2018,2,3,7,6,3,5,3,1739.460449
229,1,6,5,7,7,8,6,1739.486328
2309,2,6,7,7,7,8,6,1739.48999
7523,7,7,8,7,7,8,6,1739.492188
4384,4,1,3,7,3,5,3,1739.532349
9598,8,4,4,7,3,5,3,1739.533813
1594,2,3,3,8,7,8,6,1739.581299
8524,7,2,4,8,7,8,6,1739.582642
3669,3,6,3,8,3,5,3,1739.619019
1175,1,8,7,1,8,8,4,1740.078369
7545,7,5,2,2,8,8,4,1740.130249
4101,4,6,3,2,8,8,4,1740.131226
2176,2,1,6,2,8,8,4,1740.135254
2540,3,2,6,2,8,8,4,1740.135254
9470,8,4,7,2,8,8,4,1740.136719
5466,5,3,2,3,8,8,4,1740.193604
3541,3,6,4,3,8,8,4,1740.195679
8546,7,3,7,3,8,8,4,1740.200195
3735,3,8,1,1,5,6,3,1740.213379
9390,8,4,2,1,5,6,3,1740.215088
5100,5,2,3,1,5,6,3,1740.216431
4176,4,1,1,2,5,6,3,1740.27063
381,1,6,2,2,5,6,3,1740.271362
3020,3,2,7,2,5,6,3,1740.279175
4542,4,4,2,5,8,8,4,1740.339478
3461,3,6,7,3,5,6,3,1740.340088
9547,8,7,5,5,8,8,4,1740.342896
6467,6,7,7,5,8,8,4,1740.346313
5827,5,7,5,4,5,6,3,1740.402344
1096,1,1,5,4,5,6,3,1740.40271
9183,8,8,2,6,8,8,4,1740.423828
538,1,3,6,6,8,8,4,1740.429932
6178,5,3,5,5,5,6,3,1740.474487
7104,6,1,2,7,8,8,4,1740.519287
5179,5,7,5,7,8,8,4,1740.522949
7468,6,2,5,7,8,8,4,1740.523193
5365,5,6,4,2,5,7,6,1740.530029
2726,3,4,8,2,5,7,6,1740.537109
5463,5,8,1,6,5,6,3,1740.546753
9468,8,2,1,6,5,6,3,1740.547363
2383,2,8,5,6,5,6,3,1740.552612
7388,6,2,8,6,5,6,3,1740.559326
3441,3,5,2,3,5,7,6,1740.584351
6366,6,4,2,3,5,7,6,1740.584473
4441,4,5,5,3,5,7,6,1740.588379
5156,5,2,8,3,5,7,6,1740.594116
1539,2,7,1,8,8,8,4,1740.624634
8469,7,6,1,8,8,8,4,1740.624756
9624,8,1,2,8,8,8,4,1740.625977
6544,6,1,4,8,8,8,4,1740.62854
1459,2,7,3,7,5,6,3,1740.635742
3098,3,3,6,7,5,6,3,1740.641113
6807,6,8,1,4,5,7,6,1740.644165
437,1,6,7,5,5,7,6,1740.720703
4749,4,6,3,8,5,6,3,1740.731079
3539,3,7,6,8,5,6,3,1740.736206
6464,6,1,6,8,5,6,3,1740.736328
2174,2,4,7,8,5,6,3,1740.738525
4078,4,4,3,6,5,7,6,1740.787109
9733,8,6,4,6,5,7,6,1740.78833
6443,6,7,8,6,5,7,6,1740.796143
3804,4,2,3,7,5,7,6,1740.867432
4519,4,8,4,8,5,7,6,1740.957153
4515,4,7,3,1,1,4,3,1741.923584
8155,7,7,3,1,1,4,3,1741.923584
1225,1,5,3,1,1,4,3,1741.92395
6230,5,4,7,1,1,4,3,1741.93103
4151,4,8,6,2,1,4,3,1741.979614
9335,8,8,6,1,6,6,1,1742.001221
7231,6,8,5,3,1,4,3,1742.032227
511,1,8,6,3,1,4,3,1742.03418
9126,8,4,1,2,6,6,1,1742.054688
6045,5,6,3,2,6,6,1,1742.056885
7970,7,3,7,2,6,6,1,1742.063232
3770,4,3,8,2,6,6,1,1742.065308
8596,7,2,4,4,1,4,3,1742.089355
5152,5,1,5,4,1,4,3,1742.091187
5331,5,7,2,3,6,6,1,1742.119873
1041,1,5,3,3,6,6,1,1742.12146
3406,3,4,4,3,6,6,1,1742.122925
8411,7,7,7,3,6,6,1,1742.127686
147,1,7,2,5,1,4,3,1742.14856
6153,5,5,3,5,1,4,3,1742.150269
4407,4,8,2,4,6,6,1,1742.189819
1482,2,3,3,4,6,6,1,1742.191772
4121,4,5,8,4,6,6,1,1742.200317
7518,7,4,2,6,1,4,3,1742.216309
9233,8,5,8,6,1,4,3,1742.228271
5229,5,6,1,7,1,4,3,1742.287964
1148,1,2,7,7,1,4,3,1742.298828
7154,6,3,8,7,1,4,3,1742.301636
3043,3,7,4,6,6,6,1,1742.353394
7333,6,6,5,6,6,6,1,1742.355225
5408,5,1,8,6,6,6,1,1742.36145
3514,3,3,4,8,1,4,3,1742.37207
1589,2,6,7,8,1,4,3,1742.378296
224,1,1,8,8,1,4,3,1742.381104
1404,2,2,1,7,6,6,1,1742.442749
6409,6,5,4,7,6,6,1,1742.446411
9699,8,7,3,8,6,6,1,1742.547852
2119,2,8,4,8,6,6,1,1742.549194
4860,4,2,1,1,3,7,8,1743.886841
6785,6,5,8,1,3,7,8,1743.897339
3495,3,8,2,2,3,7,8,1743.933716
415,1,8,4,2,3,7,8,1743.936401
6070,5,4,5,2,3,7,8,1743.938477
141,1,6,3,3,3,7,8,1743.985352
5861,5,6,6,3,3,7,8,1743.990112
8787,8,7,2,4,3,7,8,1744.037598
9787,8,7,5,4,3,7,8,1744.041992
6707,6,7,6,4,3,7,8,1744.043823
3782,4,4,6,4,3,7,8,1744.044067
7422,6,4,3,5,3,7,8,1744.09729
5497,5,5,5,5,3,7,8,1744.100342
778,1,3,5,5,3,7,8,1744.100464
2417,2,5,7,5,3,7,8,1744.104248
2858,3,3,7,6,3,7,8,1744.167358
8709,7,6,3,7,3,7,8,1744.228638
1493,2,6,8,7,3,7,8,1744.238403
4419,4,7,1,8,3,7,8,1744.301025
9424,8,1,3,8,3,7,8,1744.303711
8100,7,2,1,1,2,4,2,1746.069092
1380,2,2,1,1,2,4,2,1746.069214
4305,4,5,2,1,2,4,2,1746.07019
5020,5,2,6,2,2,4,2,1746.130127
3227,3,7,7,4,2,4,2,1746.251099
8387,7,7,8,4,2,4,2,1746.253662
1457,2,5,8,4,2,4,2,1746.253784
7946,7,3,8,4,2,4,2,1746.253784
2017,2,5,4,5,2,4,2,1746.311646
4383,4,8,1,6,2,4,2,1746.378418
3018,3,3,2,6,2,4,2,1746.380371
5383,5,8,4,6,2,4,2,1746.382813
3668,3,2,7,6,2,4,2,1746.389526
379,1,7,3,7,2,4,2,1746.459229
9024,8,1,2,8,2,4,2,1746.542969
5944,5,1,4,8,2,4,2,1746.546143
4019,4,7,7,8,2,4,2,1746.552246
3285,3,6,1,1,3,6,6,1746.762085
6651,6,7,1,2,3,6,6,1746.811768
8290,7,3,3,2,3,6,6,1746.814697
2361,2,5,2,3,3,6,6,1746.866943
8731,7,7,4,3,3,6,6,1746.869385
7366,6,4,5,3,3,6,6,1746.871338
4286,4,4,7,3,3,6,6,1746.875122
3571,3,7,5,4,3,6,6,1746.928833
4012,4,2,5,4,3,6,6,1746.929199
4727,4,8,6,4,3,6,6,1746.930542
6288,6,1,3,6,3,6,6,1747.05603
4363,4,7,6,6,3,6,6,1747.060913
1283,2,7,7,6,3,6,6,1747.06311
2934,3,4,1,7,3,6,6,1747.127075
9368,8,1,8,7,3,6,6,1747.139526
5364,5,2,1,8,3,6,6,1747.207764
3649,3,5,4,8,3,6,6,1747.211792
1724,2,2,7,8,3,6,6,1747.217773
4649,4,5,7,8,3,6,6,1747.217773
5890,5,3,4,1,4,5,2,1747.562866
380,1,2,6,1,4,5,2,1747.566162
4175,4,8,8,1,4,5,2,1747.569702
7100,6,2,8,1,4,5,2,1747.570068
8256,7,1,2,2,4,5,2,1747.616577
171,1,7,1,3,4,5,2,1747.675415
1171,1,7,4,3,4,5,2,1747.679443
7541,7,6,8,3,4,5,2,1747.687378
6177,5,5,2,4,4,5,2,1747.74231
2382,2,4,2,4,4,5,2,1747.742432
4812,4,2,2,5,4,5,2,1747.813477
4097,4,5,7,5,4,5,2,1747.821777
1458,2,3,1,6,4,5,2,1747.889282
93,1,6,2,6,4,5,2,1747.890381
6463,6,8,4,6,4,5,2,1747.892822
808,1,1,6,6,4,5,2,1747.897095
5099,5,7,8,8,4,5,2,1748.079224
3734,3,4,8,8,4,5,2,1748.079346
7180,6,2,6,1,7,7,3,1748.115601
1251,2,7,1,2,7,7,3,1748.167603
8545,7,5,4,2,7,7,3,1748.171265
1615,2,8,5,2,7,7,3,1748.172241
7895,7,8,6,2,7,7,3,1748.173828
251,1,7,8,2,7,7,3,1748.177612
8181,7,6,1,3,7,7,3,1748.231323
4541,4,6,7,3,7,7,3,1748.239624
537,1,5,3,4,7,7,3,1748.303223
2252,2,2,6,4,7,7,3,1748.307617
9182,8,4,6,4,7,7,3,1748.307617
5178,5,3,2,5,7,7,3,1748.378418
3253,3,6,4,5,7,7,3,1748.380737
6543,6,8,1,6,7,7,3,1748.460815
888,1,1,3,6,7,7,3,1748.463867
7950,7,4,2,1,6,7,5,1748.509888
2230,2,4,5,1,6,7,5,1748.513672
8600,7,1,7,1,6,7,5,1748.516846
7235,6,7,8,1,6,7,5,1748.518555
9623,8,8,6,7,7,7,3,1748.561401
9259,8,7,6,7,7,7,3,1748.561523
173,1,6,6,7,7,7,3,1748.561646
9601,8,5,5,2,6,7,5,1748.568848
515,1,7,6,2,6,7,5,1748.570313
2945,3,5,6,2,6,7,5,1748.570435
3231,3,8,1,3,6,7,5,1748.623291
8391,7,8,2,3,6,7,5,1748.62439
1306,2,3,4,3,6,7,5,1748.627563
2671,3,8,6,3,6,7,5,1748.630127
5619,5,7,2,8,7,7,3,1748.659912
7544,7,1,6,8,7,7,3,1748.66626
614,1,4,7,8,7,7,3,1748.668213
8235,7,7,1,1,4,6,5,1748.754272
150,1,4,3,1,4,6,5,1748.75708
1360,2,1,4,1,4,6,5,1748.758545
9237,8,6,1,5,6,7,5,1748.759766
3672,3,1,1,5,6,7,5,1748.760254
5155,5,7,6,1,4,6,5,1748.761353
1867,2,7,4,5,6,7,5,1748.76355
4440,4,1,2,2,4,6,5,1748.808838
9445,8,6,5,2,4,6,5,1748.8125
1151,1,8,8,2,4,6,5,1748.818237
1593,2,5,1,6,6,7,5,1748.838013
228,1,2,2,6,6,7,5,1748.839355
2308,2,2,4,6,6,7,5,1748.841919
5233,5,5,5,6,6,7,5,1748.843384
7313,6,5,7,6,6,7,5,1748.847046
3308,3,2,7,6,6,7,5,1748.847168
3516,3,2,2,3,4,6,5,1748.865601
436,1,2,4,3,4,6,5,1748.868286
6806,6,4,6,3,4,6,5,1748.871338
5077,5,6,3,4,4,6,5,1748.927856
6598,6,4,4,7,6,7,5,1748.927979
4309,4,6,5,7,6,7,5,1748.929565
4673,4,5,6,7,6,7,5,1748.931396
7157,6,6,6,4,4,6,5,1748.932739
3153,3,5,2,5,4,6,5,1748.993164
669,1,6,2,8,6,7,5,1749.020996
2594,3,3,6,8,6,7,5,1749.027222
7443,6,7,1,6,4,6,5,1749.063965
2438,2,4,8,6,4,6,5,1749.076538
6233,5,5,8,6,4,6,5,1749.076538
7884,7,2,1,7,4,6,5,1749.143555
1073,1,5,6,7,4,6,5,1749.151245
514,1,3,3,8,4,6,5,1749.233276
8599,7,8,4,8,4,6,5,1749.234253
1514,2,3,6,8,4,6,5,1749.238403
855,1,8,1,1,2,6,7,1750.09314
7575,7,8,3,1,2,6,7,1750.095581
1855,2,8,4,1,2,6,7,1750.097168
140,1,2,7,1,2,6,7,1750.102905
4495,4,8,4,2,2,6,7,1750.144287
8576,7,1,8,2,2,6,7,1750.152344
2416,2,1,5,3,2,6,7,1750.196899
491,1,7,7,3,2,6,7,1750.200439
777,1,5,2,4,2,6,7,1750.246338
5496,5,1,3,4,2,6,7,1750.247925
7147,6,7,4,5,2,6,7,1750.307129
1492,2,2,5,5,2,6,7,1750.309204
6497,6,5,8,5,2,6,7,1750.315674
4418,4,3,8,6,2,6,7,1750.378784
7134,6,4,2,7,2,6,7,1750.435669
